vel, aj, b_max, ejection, s_coll, p_coll, stay, cap
0.0033574339711225 ,1   ,1647.018708707637  ,0.15298552985529856  ,0.002204022040220402  ,0.0033480334803348034 ,0.7628936289362893  ,0.07778877788777888
0.167871698556125  ,0.1 ,164.46932038248005 ,0.13590298986577704  ,0.022504495098892175  ,0.02742260329727254   ,0.6554084189852176  ,0.043754962609177404
1.0072301913367498 ,1   ,154.99325460040563 ,0.08339216678433357  ,0.000752001504003008  ,0.000948001896003792  ,0.8920637841275683  ,0.021646043292086584

